id,empresa,nps,npstipo,causa1,causa2,causa3,region,prod,verbatim
2000188951,Claro,8,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Mixto,EN ALGUNOS LADOS NO AGARRA SEÑAL SE CAE LA LINEALO DEMAS ANDA BIEN
2000130295,Movistar,8,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Facilidad de canjear puntos,Recepción a tiempo de la factura,SUR,Mixto,LA RED DE DATOS MOVILES DE INTERNET NO ESTAN AL 100% COMO DEBERIA Y NO TENGO SEÑAL DE DATOS
2000036824,Movistar,10,Promotores,Los precios y variedad de planespacks,Números gratisamigoscomunidad,Mensajes de texto incluidos en el plan,MEDITERRANEA,Prepago,PORQUE TIENE MUY BUENA SEÑAL PARA OTROS LUGARES
2000130784,Movistar,10,Promotores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,SUR,Mixto,PORQUE NUNCA HE TENIDO PROBLEMAS ME COMUNICO FACILMENTE NO SE ME CORTA LA LINEA BIEN Y PERFECTO
2000068075,Personal,10,Promotores,La modalidad de pago de la factura y compra de producto,Recepción a tiempo de la factura,Otros,LITORAL,Mixto,ME PARECE UNA EMPRESA MUY BUENA TENGO LLAMADAS GRATIS A OTROS CELULARES DE PERSONAL Y CON EL ABONO ME QUEDA PARA LLAMAR A OTRAS COMPAÑIAS CELULARES
2000042533,Movistar,5,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,MEDITERRANEA,Postpago,EL INTERNET NO HAY 4G DEPENDO SIEMPRE ESTAR CONECTADO A WIFI Y LA LINEA SE PIERDE Y BAJA CALIDAD DE LAS LLAMADAS
2000129795,Movistar,10,Promotores,La (variedad disponibilidad precio) de los equipos celular,Disponibilidad de equipos,Equipo no liberado para uso en otro operador,SUR,Prepago,TIENE BUENA COBERTURA CUANDO VIAJO SIEMPRE HE TENIDO SEÑAL Y BUENAS PROMOCIONES
2810108868,Personal,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,PORQUE SE PUEDE LLAMAR A PERSONAL CON PERSONAL PUEDO COMUNICARME CON POCO SALDO CON OTRAS EMPRESA Y DONDE VAYA HAY ANTENA CON LA LINEA Y EN LA ATENCION ES BUENA DAN SOLUCION AL MOMENTO
2000129653,Movistar,8,Neutros,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),SUR,Postpago,MEJORAR LA COMFOTRMIDSAD DEL CLIENTE CON EL CLIENTE QUE TENGQA MEJORa cobertura dentro del pais que sea mas extensa la cobertura y señal
2000042884,Movistar,4,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Mixto,FALTA DE SEÑAL AHORA TENEMOS MUY MALA SEÑAL NO NOS PODEMOS COMUNICARME TENGO QUE INTENTAR 25 VECES Y NI HABLA DEL INTERNET MUY MAL
2000187941,Claro,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Mixto,RECOMIENDO PORQUE TENGO SEÑAL EN TODOS LADOS
2000130836,Movistar,0,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,SUR,Mixto,ME AUMENTAN Y EL INTERNET ES MENTIRA SOBRE LOS MEGAS QUE ME DAN MAS DE UNA VEZ NO TENGO SEÑAL Y ME AUMENTAN SIN AVISO PREVIO
2000128758,Claro,9,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,SUR,Postpago,POR TODOS LOS SERVICIOS Y ME ANDA BIEN TELEFONOIA E INTERNET SI ATENCION AL CLIENTE ES BUENA Y TE SOLUCIONA LOS PROBLEMAS
2810106578,Personal,8,Neutros,Los servicios adicionales (música videos juegos email re,Descarga de música,Descarga de videos,AMBA,Postpago,NO RECUERDO
2000056312,Personal,0,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,MEDITERRANEA,Mixto,ME COBRAN POR LOS SERVICOS Y LAS VECES QUE NECESITO NO TENGO SEÑAL NI INTERNET
2000081041,Personal,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Mixto,ES LA COMPAÑIA QUE BRINDA MEJOR SERVICIO YO SIEMPRE VIAJO Y TENGO SEÑAL EN TODOS LOS LUGARES
2810106644,Personal,7,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Postpago,TIENE QUE MEJORAR EL ROAMING PORQUE CUANDO CUANDO LO UTILIZO FUNCIONA MAL NO HAY SEÑAL
2810106647,Personal,5,Detractores,La (variedad disponibilidad precio) de los equipos celular,Financiación de equipos (cuotas sin interés  cuotas fijas),Opción de comodato,AMBA,Postpago,NO ESTOY TENIENDO BUENA SEÑAL Y EL ABONO ES MUY CARO
2000070321,Personal,8,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,LITORAL,Mixto,MEJORAR LA ATENCION AL CLIENTE TENDRIA QUE SER MAS RAPIDA MAS QUE NADA POR LA GENTE DE MAYOR EDAD MEJORAR LA SUBA DE CREDITO CON PREVIO AVISO
2000081102,Claro,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,LITORAL,Mixto,EN MI CASO MEJOR UN ABONO PORQUE ES MEDIO LENTO EL INTERNET Y SON POCOS LOS MEGAS POR LO QUE SE PAGA MENSUALMENTE EL ABONO ES BARATO Y POR ESO ES POCO MEGAS EN EL TEMA DEL INTERNET
2000081288,Movistar,9,Promotores,La modalidad de pago de la factura y compra de producto,Recepción a tiempo de la factura,Otros,LITORAL,Prepago,PORQUE POR EJEMPLO UTILIZO INTERNET NAVEGO BIEN CUANDO CARGO CREDITO PUEDO MULTIPLICAR Y CUANDO LAS LLAMADAS Y MENSAJES NO SE GASTA TANTO COMO OTRAS OPERADORAS COMO PERSONAL Y CLARO
2000057626,Movistar,8,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,MEDITERRANEA,Mixto,DBERIA MEJORAR LA SEÑAL PARA NAVEGAR POR INTERNET YA QUE SE PONE MUY LENTO
2000021940,Claro,8,Neutros,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,MEDITERRANEA,Mixto,DEBE MEJORAR EL PRECIO EN CUANTO A LAS TARIFAS DEL INTERNET
2000056619,Movistar,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,MEDITERRANEA,Mixto,PORQUE NUNCA TUVE PROBLEMA SIEMPRE QUE ME QUISE COMUNICAR ME COMUNIQUE
2810106963,Personal,3,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Postpago,MUY CARO LA TARIFA POR LO QUE UTILIZO ES MUY CARO
2000194462,Claro,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Prepago,PORQUE LOS PACKS DE INTERNET Y DE MENSAJE PARA MI ESTAN BUENOS
2000013672,Movistar,7,Neutros,Los precios y variedad de planespacks,InternetDatos a través de celular,Plan todo en uno (combina llamados mensajes de texto datos,AMBA,Mixto,EL TEMA DE LOS DATOS SE GASTA MUY RAPIDO Y EL ABONO ES MUY CARO PARA LO QUE DAN DE DATOS ESTOY EN CONECTADO A WIFI Y SE GASTA RAPIDO
2810107908,Personal,10,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Beneficios para socios (descuentos entretenimiento),Financiación de la factura,AMBA,Postpago,ME VA MUY BIEN EN GENERAL NO TENGO PROBLEMAS CON LA LINEA BUEN SERVICIO POR EJEMPLO PARA EL USO DEL 4G EN GENERAL
2000016696,Claro,9,Promotores,La modalidad de pago de la factura y compra de producto,Autonomía de chequeo de consumo cuentas y pago online,Redes sociales (Facebook Twitter etc),AMBA,Prepago,POR LOS BENEFICIOS QUE TIENE TIENE CREDITO Y PARA MANDAR WHATSHAT POR DENTRODE 30 DIAS TENGO 100MILMENSAJES Y TODO
2810108464,Personal,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Postpago,PARA MI ES LA MEJOR DE TODAS TIENE BUEN SERVICIO NUNC AME DEJARON SIN SERVICIO TIENE COMPEMNSAVCIONES CON CLUB PERSONAL
2810107323,Personal,7,Neutros,La atención al cliente,Atención en servicio técnico,Atención en servicio técnico,AMBA,Postpago,LA ATENCION AL CLIENTE ME HACEN ESPERAR MUCHO
2810107349,Personal,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Postpago,RECOMIENDO PORQUE TENGO UN SEGURO EXCELENTE NUNCA SE ME CORTA TENGO SEÑAL EN TODOS LUGARES ME DAN UN SERVICIO EXCELENTE
2000021558,Movistar,9,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Prepago,PORQUE ME VA BIEN TENGO BUENA SEÑAL PARA EL INTERNET PUEDO RECIBIR LLAMADAS
2000019381,Movistar,5,Detractores,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,MEDITERRANEA,Mixto,NO HACEN INVERSIÓN EN MEJORAR LA COBERTURA LA SEÑAL ES MALISIMA EN LAS RUTAS
2810106240,Personal,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Postpago,PORQUE JAMAS ME QUEDO SIN SEÑAL CUANDO VOY A OTRAS PROVINCIAS TENGO SEÑAL EN COMPARACION A OTRAS COMPAÑIAS LA ATENCION AL PUBLICO ES EXCELENTE YA QUE SIEMPRE QUE E TENIDO UN PROBLEMA ME HAN SOLUCIONADO LA MEJOR COMPAÑIA ES PERSONAL
2000127361,Claro,9,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,SUR,Prepago,RECOMIENDO A CLARO POR QUE CREO QUE ES LA MEJOR EMPRESATIENE UNA COBERTURA DE INTERNET MUY RAPIDA
2000195534,Claro,9,Promotores,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,AMBA,Mixto,PORQUE TIENE BUENA CONEXION NO SE CORTA TENGO INTERNET EN TODOS LADOS ME PUEDEN EN TODOS LADOS Y EL INTERNET ES MUY BUENO
2000010706,Movistar,7,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Mixto,ELEVACION DE LA TARIFAS ES LA MAS CARA COBRAN LO QUE QUIEREN
2000013588,Movistar,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,AMBA,Mixto,PORQUE YO LO HE USADO Y ME PARECE BUENO 
2000164786,Movistar,10,Promotores,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,SUR,Postpago,NUNCA ME QUEDO SIN SEÑAL EN NINGUN LADO NO TENGO PROBLEMA DE ANTENA NI DE NADA UNA COMPAÑIA MUY SEGURA
2000016826,Claro,7,Neutros,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,AMBA,Mixto,NADA TODO ESTA BIEN LA LINEA
2000014168,Movistar,7,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Postpago,CUANDO AUMENTAN LAS BOLETAS QUE ME INFORMEN MOVISTAR HA AUMENTADO MUCHISIMO ME ESTA SIENDO DIFICIL PAGAR
2000001131,Movistar,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Mixto,PORQUE A MI ME DA TODO HASTA EL MOMENTO Y CUANDO LLAMO ME SOLUCIONAN TODOS LOS PROBLEMAS Y DONDE VOY TENGO SEÑAL EN GENERAL LA LINEA RESPONDE
2000001689,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Mixto,PORQUE TODOS TENEMOS EN CASA MOVISTAR Y NOS PODEMOS LLAMAR GRATIS
2810092711,Personal,8,Neutros,Los servicios adicionales (música videos juegos email re,Descarga de videos,Marca que mi familia y amigos utilizan,SUR,Prepago,LA PARTE DEL INTERNET PORQUE LA ZONA DONDE ESTOY ES MUY DEBIL DE SEÑAL
2000137159,Movistar,7,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Mixto,SER MAS CLARO CON EL SERVICIO A LA HORA DE PAGAR EN CUANTO LO QUE INCLUYE LO DE LA FATURA LO QUE CONSUMO
2000012030,Movistar,7,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Mixto,MEJORAR LAS TARIFAS SON MUY ALTAS
2000003350,Movistar,8,Neutros,Los precios y variedad de planespacks,Números gratisamigoscomunidad,Mensajes de texto incluidos en el plan,AMBA,Prepago,ELINTERNET PORQUE NO AGARRA SEÑALEN CUALQUIER LADO TAMBIEN ES ESO EL INTERNET POR ESO SUELO RECARGAR A CREDITO PORQUE WIFI Y APARTE ESTA MUY COSTOSO LOS MEGAS
2000013223,Movistar,7,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,AMBA,Postpago,TIENE QUE MEJORAR LA ATENCION AL CLIENTE Y SOLUCIONAR DE INMEDIATO LOS PROBLEMAS
2000010507,Movistar,8,Neutros,Los precios y variedad de planespacks,InternetDatos a través de celular,Plan todo en uno (combina llamados mensajes de texto datos,AMBA,Prepago,EL INTERNET SUELE CONSUMIRSE MUY RAPIDO EN NUESTRO CASO CARGAMOS LA TARJETA Y YA ME LOS CONSUME NO RINDE NADA EL CREDITO
2000116006,Claro,0,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Prepago,PORQUE EL SERVICIO ES MUY MALO ES MUY CARO EN DONDE YO VIVO NO FUNCIONA EL SERVICIS DE DATOS LO PAGARIA DEMAS SI TUVIERA ABONO TENGO MUY POCA SEÑAL DE LLAMADAS
2000106347,Movistar,4,Detractores,Los servicios adicionales (música videos juegos email re,Contratar dar de baja servicios adicionales,Marca joven,SUR,Prepago,TIENE MAS CAROS LOS MINUTOS
2000185283,Claro,9,Promotores,Los servicios adicionales (música videos juegos email re,Otros Especificar,Otros,AMBA,Prepago,PORQUE ANDA BIEN ES MEJOR QUE MOVISTAR  PORQUE NO HAY PROBLEMAS PARA NAVEGAR EN EL INTERNET ES MUCHO MAS FACIL
2000112633,Movistar,5,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Postpago,PORQUE CADA 6 MESES ME AUMENTAN EL PRECIO DEL ABONO ADICIONAL A ELLO NO HAY BUENA SEÑAL DE LA LINEA YA QUE ME CUESTA INGRESAR A INTERNET Y DESCARGAR PAGINAS ENVIAR WHATSAPP Y LLAMADAS
2000001863,Claro,1,Detractores,La atención al cliente,Cordialidad en la atención (telefónica locales comerciales),Cordialidad en la atención telefónica,AMBA,Mixto,PORQUE ES MALISIMO NO TENGO SEÑAL EN TODOS LADOS Y NO TENGO SEÑAL VOY AFUERA NO TENGO SEÑAL VOY AL TRABAJO NO TENGO SEÑAL EN MI CASA NO TENGO DICE QUE SON 4G Y ME MARCA H
2000190436,Claro,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,LA SEÑAL NAVEGAR MAS RAPIDO EL INTERNET QUE SEA UN POCO MAS ECONOMICO
2000023162,Claro,7,Neutros,Los precios y variedad de planespacks,Precio de la recarga,Números gratisamigoscomunidad,MEDITERRANEA,Mixto,EL TEMA DE LAS TARIFA UN AUMENTO EN EL PRECIO DEL PLAN
2000003565,Movistar,6,Detractores,Los precios y variedad de planespacks,Precio de la recarga,Números gratisamigoscomunidad,AMBA,Mixto,POR LA SEÑAL ES BAJA NO SE PUEDE CONTACTAR AL INTERNET Y SIEMPRE HAY INTERFERENCIA
2000020906,Movistar,7,Neutros,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,MEDITERRANEA,Mixto,MAS OFERTAS DE INTERNET EN EL ABONO
2000075672,Claro,10,Promotores,La (variedad disponibilidad precio) de los equipos celular,Duración de la garantía,Facilidad de canjear puntos,LITORAL,Prepago,PORQUE TIENE BUENOS BENFICIOS CARGO 100 PESO Y ME DAN 100PESO EN ABONOS
2000024854,Claro,0,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,MEDITERRANEA,Postpago,NO TENGO MUCHA INTENCIDAD DE SEÑAL
2000012763,Movistar,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,DEBE MEJORAR EN DETERMINADO LUGARES Y NO HAY SEÑAL DEBE FALTAR ANTENAS HABLAMOS DE SEÑAL DEL CELULARE PORQUE POR WIFI NO TE DAS CUENTA AVECES NO SABES QUE CLASE DE INTERNET TE DAN ELLOS FUNCIONA BIEN EN CASA O PORQUE ESTA CONECTADO AL WIFI POR ESO ES POCO RENTABLE
2000004707,Movistar,10,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Otros Especificar,Facilidad de compra (pago de factura compra de crédito),AMBA,Mixto,ES LA UNICA QUE NUNCA LE BAJO LA SEÑAL EN TODOS LADOS DONDE ESTDE Y EN LA CASA
2000190054,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,PORQUE NUNCA HE TENIDO PROBLEMAS CON MOVISTAR
2000110952,Movistar,9,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,SUR,Prepago,PORQUE SIEMPRE E TENIDO MOVISTAR Y ME GUSTA LA ATENCION YA QUE CUANDO HAGO UNA RECARGA Y NO ME LLEGA YO LLAMO AL CENTRO DE ATENCION Y DE UNA VEZ ME RESUELVEN EL INCOVENIENTE Y E COMPARACION A OTRAS COMPAÑIAS CUANDO RECARGO ME DURA 10 DIAS YA QUE PUEDO DUPLICAR
2000011779,Movistar,5,Detractores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,AMBA,Prepago,LE PONGO LA NOTA 5 A MOVISTAR POR LA DIFICULTAD PARA COMUNICARSE CON LA COMPAÑIA Y CON UN CONTACTO DIFICULTAD PARA LAS GESTIONES DE LA EMPRESA
2000023282,Claro,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Postpago,PORQUE DENTRO DE MI CASA NO HAY SEÑAL PARA COMUNICACION TENGO QUE ESTAR AL LADO DE LA VENTANA PARA PODER HABLAR EN ESTE BARRIO QUE VIVO
2000194151,Claro,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,AMBA,Prepago,NO HE TENIDO NINGUN PROBLEMA Y CUANDO HE TENIDO ALGUNO LLAMO Y ME LO RESUELVEN DE INMEDIATO
2000185280,Claro,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Postpago,PORQUE MAS QUE TODO POR EL SERVICIO PORQUE TUBE CON MOVISTAR Y TIENEN MUY BUEN SERVICIO PERO POR ESO ESTOY CON CLARO PORQUE MAS BIEN COMO DICE EL DICHO MEJOR VIEJO CONOCIDO QUE UNO NUEVO POR CONOCER
2000003328,Movistar,7,Neutros,La atención al cliente,Variedad de puntos de contacto y atención al cliente,Variedad de puntos de contacto y atención al cliente,AMBA,Mixto,LA ATENCION AL CLIENTE ANTES ME MANDABAN BOLETAS Y AHORA TENGO QUE BUSCARLAS YO Y ADIVINAR COSTOS
2000010929,Movistar,0,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Mixto,PORQUE ME CANSE DE LLAMAR A MOVISTAR Y NUNCA ATIENDEN Y CUANDO ATIENDEN CONTESTAN MAL NO TENEMOS SEÑAL PARA INTERNET USAR WHATSAPP LLAMADAS SIEMPRE ESTA FUERA DE RED HAY QUE ESTAR BUSCANDO DONDE CONSEGUIR SEÑAL Y ESTAMOS A UNA HORA DE LA CIUDAD Y PRESENTAMOS ESTA FALLA DE LA SEÑAL CUANDO LLAMAS NUNCA DICEN PALABRAS COHERENTES NI DAN SOLUCION SIEMPRE TE DICEN QUE SE CAYO EL SISTEMA Y YA
2000003972,Movistar,8,Neutros,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,AMBA,Mixto,LOS PRECIOS SON MUY ALTOS DE INTERNET
2000010574,Movistar,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Mixto,LA RECOMIENDO A MOVISTAR POR CAUSA QUE TODOS MIS FAMILIARES SE PASARON A MIVISTARFUE MI PRIMERA LINEA QUE TUVE
2000010662,Movistar,8,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Prepago,LA ATENCION DEL CLIENTE CUANDO REALIZO LA CONSULTA EL USO DEL INTERNET NO TENGO USO A LA NAVEGACION
2000139416,Claro,7,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Facilidad de canjear puntos,Recepción a tiempo de la factura,SUR,Prepago,HAY LUGARES DONDE NO HAY SEÑAL INCLUSO EN RUTA  ME QUEDO SIN SERVICIO EN LA TOTALIDAD
2000013766,Movistar,10,Promotores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,AMBA,Mixto,SIEMPRE ME SOLUCIONAN LOS INCONVENIENTES QUE TENGO TIENEN BUENA ATENCION
2000011995,Movistar,0,Detractores,La atención al cliente,Cordialidad en la atención (telefónica locales comerciales),Cordialidad en la atención telefónica,AMBA,Prepago,PORQUE LA VERDAD A TODAS LAS EMPRESAS PORQUE NO ESTOY CONFORME CON LOS SERVICIOS QUE OFRECE PORQUE ME ROBAN ME QUITAN Y ME SUBEN EL ABONO
2000012410,Movistar,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Mixto,EL TEMA LA SEÑAL QUE EN CIERTOS LUGARES MUCHAS VECES NO TIENE SEÑAL
2000004123,Movistar,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,EL SERVICIO DE ATENCION AL CLIENTE PERSONAL YA QUE EN COMPARACION A CLARO HAY MAS DIPONIBILIDAD YA QUE NO HAY OFICINAS CERCANAS A MI DOMICILIO
2000139493,Claro,5,Detractores,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,SUR,Postpago,A VECES ME SUBEN SIN AVISAR Y A VECES NO ANDA BIEN LA LINEA SE CORTA O SE SATURA NO HAY BUENA COMUNICACION
2000138482,Claro,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Postpago,LA SEÑAL EN ALGUNA PARTES PARECE QUE EN LOS BARRIOS SE QUEDA SIN SEÑAL NO TIENE PARA NADA
2000194035,Claro,9,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Prepago,PORQUE NUNCA TUBE PROBLEMAS CON LA LINEA ACASO QUE ALLA TORMENTA Y NO TENGA LUZ PARA CARGAR EL TLF SOLO ESO NADAMAS
2000117710,Claro,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Mixto,HAY SECTORES DE LA CIUDAD QUE ME QUEDO SIN COBERTURA Y NO ME PERMITE UTILIZAR SIN SERVICIO
2000166077,Movistar,10,Promotores,La atención al cliente,Facilidad de compra (nuevas líneas equipos chips prepagos,Facilidad de compra (nuevas líneas equipos tarjetas de cré,SUR,Mixto,LOS MOTIVOS POR QUE RECOMIENDO A MOIVISTAR ES POR QUE NUNCA TUVE PROBLEMAS CON LLAMADAS Y MENSAJES COBRA MAS BARATO Y ES MEJOR EMPRESA QUE LAS OTRAS COMPAÑIAS NOSOTROS  HEMOS VIAJDO Y HEMOS TENIDO BUENA SEÑAL
2000000174,Movistar,9,Promotores,La modalidad de pago de la factura y compra de producto,Facilidad para encontrar puntos de venta y pago,Descarga de juegos y aplicaciones,AMBA,Mixto,AUNQUE NO TENGA SERVICIO ME DAN LLMADAS GRATIS EL INTERNET ES ABASTANTE FLUIDO RAPIDO
2000014352,Claro,7,Neutros,Los servicios adicionales (música videos juegos email re,Descarga de música,Descarga de videos,AMBA,Mixto,POR LA SEÑAL EN LUGARES CERCANOS QUE NO HAY SEÑAL COMO EL HABANASAN LORENZO QUE NO TENGO MUCHA COMUNICACION
2000117066,Claro,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Mixto,PORQUE TENEMOS BUENOS SERVICIOS POR LA SEÑAL POR EL USO DEL INTERNET POR LA FACILIDAD DEL ABONO
2000114472,Movistar,4,Detractores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,SUR,Prepago,LA ATENCION DEL CLIENTE NO ME ATENDIERON BIEN Y ME HAN COBRADO UN ABONO QUE YO NO PEDI
2000195011,Claro,9,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Postpago,TIENE SEÑAL EN TODOS LADOS PUEDO LLAMAR
2000110841,Movistar,10,Promotores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,SUR,Prepago,PORQUE HASTA AHORA ES LA UNICA EMRESA QUE ME DA RESULTADO EN CUANTO A PRECIO CONECTIVIDAD PUEDE SER QUE OTRAS EMPRESAS QUE LA TENGAN PERO MOVISTAR LE RESULTA MUY BUENO POR EL INTERNET Y POR WHASSAPLOS MENSAJES LA MEMORIA QUE TIENE Y ES BUENO
2000192472,Claro,7,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Postpago,POR LA FALTA DE ANTENAS QUE NO HAY CUANDO VOY EN LOS BUSES Y NO HAY MUCHAS PROMOCIONES EN DESCUENTOS Y TENER BENEFICIOS EN COMPRA
2000105646,Movistar,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,SUR,Prepago,TENDRIA QUE MEJORAR EL INTERNETEL CREDIRO NO DURA NADA LA RENOVACION DE LOS MEGAS NO SON BARATOS Y SE CONSUMEN RAPIDO MUY POCOS MEGAS
2000023406,Claro,7,Neutros,Los precios y variedad de planespacks,InternetDatos a través de celular,Plan todo en uno (combina llamados mensajes de texto datos,MEDITERRANEA,Prepago,LAS PROMOCIONES QUE DEN INTERNET POR MAS TIEMPO
